Metaphor,Image
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2355.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2356.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2357.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2358.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2359.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2360.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2361.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2362.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2363.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2364.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2365.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2366.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2367.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2368.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2369.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2370.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2371.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2372.jpg
He was catching a flight to New York to attend a conference.,C:/DataSet/SNLI/ImagesTrain\image_2373.jpg
The blood that came out was like the night,C:/DataSet/SNLI/ImagesTrain\image_2374.jpg
The blood that came out was like the night,C:/DataSet/SNLI/ImagesTrain\image_2375.jpg
The blood that came out was like the night,C:/DataSet/SNLI/ImagesTrain\image_2376.jpg
The blood that came out was like the night,C:/DataSet/SNLI/ImagesTrain\image_2377.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2378.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2379.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2380.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2381.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2382.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2383.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2384.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2385.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2386.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2387.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2388.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2389.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2390.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2391.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2392.jpg
He shot down all my arguments,C:/DataSet/SNLI/ImagesTrain\image_2393.jpg
Middle age dulled her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_2394.jpg
Middle age dulled her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_2395.jpg
I locked my joints like a tin man,C:/DataSet/SNLI/ImagesTrain\image_2396.jpg
I locked my joints like a tin man,C:/DataSet/SNLI/ImagesTrain\image_2397.jpg
I locked my joints like a tin man,C:/DataSet/SNLI/ImagesTrain\image_2398.jpg
His devotion to his sick wife condemned him to a lonely existence.,C:/DataSet/SNLI/ImagesTrain\image_2399.jpg
His devotion to his sick wife condemned him to a lonely existence.,C:/DataSet/SNLI/ImagesTrain\image_2400.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2401.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2402.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2403.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2404.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2405.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2406.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2407.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2408.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2409.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2410.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2411.jpg
Black humor seems very Irish to me.,C:/DataSet/SNLI/ImagesTrain\image_2412.jpg
She drowned her trouble in alcohol.,C:/DataSet/SNLI/ImagesTrain\image_2413.jpg
She drowned her trouble in alcohol.,C:/DataSet/SNLI/ImagesTrain\image_2414.jpg
Milton scrunched his eyes and moodily turned back to his computer like a man in a sailless boat without oars.,C:/DataSet/SNLI/ImagesTrain\image_2415.jpg
Milton scrunched his eyes and moodily turned back to his computer like a man in a sailless boat without oars.,C:/DataSet/SNLI/ImagesTrain\image_2416.jpg
She had to tend to her job and her children.,C:/DataSet/SNLI/ImagesTrain\image_2417.jpg
She had to tend to her job and her children.,C:/DataSet/SNLI/ImagesTrain\image_2418.jpg
She had to tend to her job and her children.,C:/DataSet/SNLI/ImagesTrain\image_2419.jpg
Joe: that's because you're like a snail surfing on molasses.,C:/DataSet/SNLI/ImagesTrain\image_2420.jpg
She spews a lot of nonsense.,C:/DataSet/SNLI/ImagesTrain\image_2421.jpg
She spews a lot of nonsense.,C:/DataSet/SNLI/ImagesTrain\image_2422.jpg
She spews a lot of nonsense.,C:/DataSet/SNLI/ImagesTrain\image_2423.jpg
She spews a lot of nonsense.,C:/DataSet/SNLI/ImagesTrain\image_2424.jpg
"As the clouds are  swept  from heaven ,",C:/DataSet/SNLI/ImagesTrain\image_2425.jpg
"As the clouds are  swept  from heaven ,",C:/DataSet/SNLI/ImagesTrain\image_2426.jpg
"As the clouds are  swept  from heaven ,",C:/DataSet/SNLI/ImagesTrain\image_2427.jpg
"As the clouds are  swept  from heaven ,",C:/DataSet/SNLI/ImagesTrain\image_2428.jpg
The bliss has reached fever pitch as it engulfs me like afternoon sun's rays.,C:/DataSet/SNLI/ImagesTrain\image_2429.jpg
The bliss has reached fever pitch as it engulfs me like afternoon sun's rays.,C:/DataSet/SNLI/ImagesTrain\image_2430.jpg
The bliss has reached fever pitch as it engulfs me like afternoon sun's rays.,C:/DataSet/SNLI/ImagesTrain\image_2431.jpg
The bliss has reached fever pitch as it engulfs me like afternoon sun's rays.,C:/DataSet/SNLI/ImagesTrain\image_2432.jpg
"It was obscene, but she was drawn to it, like a moth to a flame.",C:/DataSet/SNLI/ImagesTrain\image_2433.jpg
"It was obscene, but she was drawn to it, like a moth to a flame.",C:/DataSet/SNLI/ImagesTrain\image_2434.jpg
"It was obscene, but she was drawn to it, like a moth to a flame.",C:/DataSet/SNLI/ImagesTrain\image_2435.jpg
Dimples burst forth in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2436.jpg
Dimples burst forth in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2437.jpg
Dimples burst forth in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2438.jpg
Dimples burst forth in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2439.jpg
"Nobody notices until your body is found, like a gray frostbitten log.",C:/DataSet/SNLI/ImagesTrain\image_2440.jpg
"Nobody notices until your body is found, like a gray frostbitten log.",C:/DataSet/SNLI/ImagesTrain\image_2441.jpg
"Nobody notices until your body is found, like a gray frostbitten log.",C:/DataSet/SNLI/ImagesTrain\image_2442.jpg
he was feeling down hurt and sad.,C:/DataSet/SNLI/ImagesTrain\image_2443.jpg
he was feeling down hurt and sad.,C:/DataSet/SNLI/ImagesTrain\image_2444.jpg
he was feeling down hurt and sad.,C:/DataSet/SNLI/ImagesTrain\image_2445.jpg
he was feeling down hurt and sad.,C:/DataSet/SNLI/ImagesTrain\image_2446.jpg
You're as thin as a balloon,C:/DataSet/SNLI/ImagesTrain\image_2447.jpg
You're as thin as a balloon,C:/DataSet/SNLI/ImagesTrain\image_2448.jpg
You're as thin as a balloon,C:/DataSet/SNLI/ImagesTrain\image_2449.jpg
You're as thin as a balloon,C:/DataSet/SNLI/ImagesTrain\image_2450.jpg
But the skies are like a robin's egg.,C:/DataSet/SNLI/ImagesTrain\image_2451.jpg
But the skies are like a robin's egg.,C:/DataSet/SNLI/ImagesTrain\image_2452.jpg
But the skies are like a robin's egg.,C:/DataSet/SNLI/ImagesTrain\image_2453.jpg
But the skies are like a robin's egg.,C:/DataSet/SNLI/ImagesTrain\image_2454.jpg
He was so happy he felt his heart was exploding.,C:/DataSet/SNLI/ImagesTrain\image_2455.jpg
He was so happy he felt his heart was exploding.,C:/DataSet/SNLI/ImagesTrain\image_2456.jpg
He was so happy he felt his heart was exploding.,C:/DataSet/SNLI/ImagesTrain\image_2457.jpg
He was so happy he felt his heart was exploding.,C:/DataSet/SNLI/ImagesTrain\image_2458.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2459.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2460.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2461.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2462.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2463.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2464.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2465.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2466.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2467.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2468.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2469.jpg
It was pure dumb luck that I found out about it.,C:/DataSet/SNLI/ImagesTrain\image_2470.jpg
The girl sewed as carefully as a bull,C:/DataSet/SNLI/ImagesTrain\image_2471.jpg
The girl sewed as carefully as a bull,C:/DataSet/SNLI/ImagesTrain\image_2472.jpg
The girl sewed as carefully as a bull,C:/DataSet/SNLI/ImagesTrain\image_2473.jpg
The girl sewed as carefully as a bull,C:/DataSet/SNLI/ImagesTrain\image_2474.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2475.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2476.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2477.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2478.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2479.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2480.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2481.jpg
Silence was crushing . I knew the moment had arrived,C:/DataSet/SNLI/ImagesTrain\image_2482.jpg
The wildfire ravaged through the forest at an amazing speed.,C:/DataSet/SNLI/ImagesTrain\image_2483.jpg
The wildfire ravaged through the forest at an amazing speed.,C:/DataSet/SNLI/ImagesTrain\image_2484.jpg
The wildfire ravaged through the forest at an amazing speed.,C:/DataSet/SNLI/ImagesTrain\image_2485.jpg
The wildfire ravaged through the forest at an amazing speed.,C:/DataSet/SNLI/ImagesTrain\image_2486.jpg
I muffled my anger and kept quiet.,C:/DataSet/SNLI/ImagesTrain\image_2487.jpg
I muffled my anger and kept quiet.,C:/DataSet/SNLI/ImagesTrain\image_2488.jpg
I muffled my anger and kept quiet.,C:/DataSet/SNLI/ImagesTrain\image_2489.jpg
I muffled my anger and kept quiet.,C:/DataSet/SNLI/ImagesTrain\image_2490.jpg
Dimples nestled in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2491.jpg
Dimples nestled in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2492.jpg
Dimples nestled in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2493.jpg
Dimples nestled in his cheeks.,C:/DataSet/SNLI/ImagesTrain\image_2494.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2495.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2496.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2497.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2498.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2499.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2500.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2501.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2502.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2503.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2504.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2505.jpg
This is a solution to a hairy problem.,C:/DataSet/SNLI/ImagesTrain\image_2506.jpg
He lay before the gathering sun.,C:/DataSet/SNLI/ImagesTrain\image_2507.jpg
He lay before the gathering sun.,C:/DataSet/SNLI/ImagesTrain\image_2508.jpg
He lay before the gathering sun.,C:/DataSet/SNLI/ImagesTrain\image_2509.jpg
He lay before the gathering sun.,C:/DataSet/SNLI/ImagesTrain\image_2510.jpg
He was looking like a wounded lion .,C:/DataSet/SNLI/ImagesTrain\image_2511.jpg
The Leviathan in the ocean is a moving country.,C:/DataSet/SNLI/ImagesTrain\image_2512.jpg
The Leviathan in the ocean is a moving country.,C:/DataSet/SNLI/ImagesTrain\image_2513.jpg
The Leviathan in the ocean is a moving country.,C:/DataSet/SNLI/ImagesTrain\image_2514.jpg
The Leviathan in the ocean is a moving country.,C:/DataSet/SNLI/ImagesTrain\image_2515.jpg
The cake was as moist as the desert,C:/DataSet/SNLI/ImagesTrain\image_2516.jpg
The cake was as moist as the desert,C:/DataSet/SNLI/ImagesTrain\image_2517.jpg
The cake was as moist as the desert,C:/DataSet/SNLI/ImagesTrain\image_2518.jpg
The cake was as moist as the desert,C:/DataSet/SNLI/ImagesTrain\image_2519.jpg
"His hand slid up, fingertips brushing against lace and- his cell phone went off in his pocket like a fire alarm.",C:/DataSet/SNLI/ImagesTrain\image_2520.jpg
"His hand slid up, fingertips brushing against lace and- his cell phone went off in his pocket like a fire alarm.",C:/DataSet/SNLI/ImagesTrain\image_2521.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2522.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2523.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2524.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2525.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2526.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2527.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2528.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2529.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2530.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2531.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2532.jpg
Fat chance that gets resolved any time soon.,C:/DataSet/SNLI/ImagesTrain\image_2533.jpg
The woman's personality had as intriguing as oatmeal,C:/DataSet/SNLI/ImagesTrain\image_2534.jpg
The woman's personality had as intriguing as oatmeal,C:/DataSet/SNLI/ImagesTrain\image_2535.jpg
The woman's personality had as intriguing as oatmeal,C:/DataSet/SNLI/ImagesTrain\image_2536.jpg
The woman's personality had as intriguing as oatmeal,C:/DataSet/SNLI/ImagesTrain\image_2537.jpg
